step,t,dt,vmax,rho_min,rho_avg,rho_max,err_avg_pct,p_min,p_avg,p_max,neigh_min,neigh_avg,neigh_max
294,0.1470000000000001,0.0005,0.3625219362950199,992.7550774889426,1000.6009295220813,1007.2027466938973,0.06009295220812249,-3622.4612555287194,300.4647610406124,3601.3733469486624,5,9.52,16
295,0.1475000000000001,0.0005,0.3576925777079338,992.6777091293693,1000.8253816089699,1006.4600947882527,0.08253816089699477,-3661.1454353153476,412.69080448497385,3230.047394126359,5,9.5,16
296,0.1480000000000001,0.0005,0.3568791755349101,992.3021715782775,1000.9044743439865,1006.4818730406557,0.09044743439864668,-3848.914210861267,452.2371719932334,3240.936520327864,5,9.48,16
297,0.1485000000000001,0.0005,0.3575704480334814,993.0324737228739,1000.7887661876282,1006.3053535228448,0.07887661876280741,-3483.763138563063,394.3830938140371,3152.6767614224127,5,9.46,16
298,0.1490000000000001,0.0005,0.37499568842713615,992.3351579181028,1000.4800750113145,1007.8659538822689,0.04800750113143578,-3832.4210409485886,240.037505657179,3932.9769411344273,5,9.46,16
299,0.1495000000000001,0.0005,0.40733510338358014,990.2210031355467,1000.0327848625774,1008.278882085583,0.0032784862577440307,-4889.498432226674,16.392431288720086,4139.441042791475,5,9.44,16
300,0.1500000000000001,0.0005,0.4080508391334397,990.0993977260448,999.5406562519701,1007.6189648476133,-0.045934374802987905,-4950.3011369776,-229.67187401493956,3809.482423806628,5,9.44,16
301,0.1505000000000001,0.0005,0.3854370798808975,992.0230958330234,999.1141101482924,1006.557008534569,-0.08858898517075303,-3988.452083488312,-442.94492585376526,3278.504267284518,5,9.44,16
302,0.1510000000000001,0.0005,0.39291527899548623,990.7141709077933,998.8539500625907,1005.0191892455189,-0.11460499374092241,-4642.914546103328,-573.024968704612,2509.594622759437,5,9.46,16
303,0.1515000000000001,0.0005,0.3803919828436723,990.4493206566183,998.8269738148092,1004.9654307878727,-0.11730261851908094,-4775.339671690858,-586.5130925954049,2482.7153939363598,5,9.46,16
304,0.1520000000000001,0.0005,0.3848584978250016,991.6725992081122,999.0486011852535,1004.9641261076516,-0.09513988147467183,-4163.70039594392,-475.69940737335907,2482.0630538258115,5,9.46,16
305,0.1525000000000001,0.0005,0.41219551352629336,994.1010568385921,999.4771561351506,1007.3343851612675,-0.052284386484940555,-2949.471580703971,-261.42193242470285,3667.1925806337526,5,9.48,16
306,0.1530000000000001,0.0005,0.4364661333496184,993.2163789758482,1000.0223500947636,1008.7840404601759,0.0022350094763493177,-3391.8105120758923,11.175047381746568,4392.020230087951,5,9.5,16
307,0.1535000000000001,0.0005,0.44966129555897577,992.6974994131244,1000.5664475040172,1008.3200943658172,0.05664475040172692,-3651.2502934377835,283.22375200863456,4160.047182908613,5,9.54,16
308,0.1540000000000001,0.0005,0.46172707256843926,993.5811419262988,1000.9921638518625,1007.8524806081124,0.09921638518627059,-3209.429036850622,496.0819259313531,3926.2403040561935,5,9.54,16
309,0.1545000000000001,0.0005,0.46483174468007615,992.7755363760475,1001.2090687637261,1008.6264653943888,0.12090687637259773,-3612.231811976244,604.5343818629884,4313.232697194394,5,9.54,16
310,0.1550000000000001,0.0005,0.459231639870553,992.0739094410595,1001.1714190495044,1008.1001490264367,0.11714190495042803,-3963.0452794702364,585.7095247521402,4050.0745132183624,5,9.56,16
311,0.1555000000000001,0.0005,0.4467714793288339,992.6051444901533,1000.8842113213436,1008.1542380428278,0.08842113213435618,-3697.4277549233534,442.10566067178087,4077.119021413921,5,9.58,16
312,0.1560000000000001,0.0005,0.43017345988400424,992.8051159955536,1000.398532424304,1008.2589484444907,0.039853242430400886,-3597.442002223204,199.26621215200439,4129.474222245335,5,9.52,16
313,0.1565000000000001,0.0005,0.4122398639920918,992.0322078231014,999.7997588943255,1006.1487888402602,-0.02002411056746609,-3983.896088449285,-100.1205528373305,3074.3944201300906,5,9.52,16
314,0.1570000000000001,0.0005,0.3951763649317763,990.8033623070885,999.1920358519772,1006.9376002135662,-0.08079641480228804,-4598.318846455754,-403.9820740114402,3468.8001067830783,5,9.5,16
315,0.1575000000000001,0.0005,0.3801871925988017,990.5593752001183,998.6811483498833,1006.6677350743455,-0.1318851650116626,-4720.312399940838,-659.425825058313,3333.8675371727504,5,9.5,16
316,0.1580000000000001,0.0005,0.37052718036270066,991.4899346568767,998.3573668292846,1007.1799460443659,-0.16426331707153735,-4255.03267156165,-821.3165853576867,3589.97302218296,5,9.48,16
317,0.1585000000000001,0.0005,0.3642706078621704,987.962293493649,998.2802750327621,1008.7980478515877,-0.17197249672378562,-6018.853253175507,-859.862483618928,4399.02392579387,5,9.44,14
318,0.1590000000000001,0.0005,0.35568378548174623,986.5465565819195,998.4680831192395,1008.9813650189299,-0.1531916880760487,-6726.721709040248,-765.9584403802431,4490.682509464932,5,9.5,16
319,0.15950000000000011,0.0005,0.3493302155821562,987.8596957397286,998.8936226236495,1007.607093934162,-0.11063773763504592,-6070.1521301356825,-553.1886881752297,3803.5469670809903,5,9.48,16
320,0.16000000000000011,0.0005,0.3456127768285643,991.6527393019022,999.4882102272603,1009.1680813047335,-0.051178977273978014,-4173.630349048892,-255.8948863698902,4584.0406523667525,5,9.52,16
321,0.16050000000000011,0.0005,0.35416740490053955,995.0282719768845,1000.153161237096,1009.4689172134708,0.015316123709609086,-2485.8640115577373,76.58061854804541,4734.458606735416,5,9.5,16
322,0.16100000000000012,0.0005,0.36862669038132534,994.1482071284099,1000.7772091887641,1007.8729711575197,0.07772091887641033,-2925.896435795039,388.60459438205163,3936.485578759857,5,9.54,16
323,0.16150000000000012,0.0005,0.3838342005105326,991.8499716392238,1001.2566749535697,1008.0124419254222,0.12566749535697774,-4075.0141803881093,628.3374767848886,4006.2209627110974,5,9.52,16
324,0.16200000000000012,0.0005,0.39553428895949977,989.7866648569886,1001.5142851150877,1011.2051286586626,0.15142851150875958,-5106.667571505682,757.142557543798,5602.5643293313005,5,9.6,16
325,0.16250000000000012,0.0005,0.40049111691802536,989.4607881905998,1001.5128631964426,1012.0007263634499,0.15128631964426043,-5269.605904700085,756.4315982213021,6000.363181724935,5,9.58,16
326,0.16300000000000012,0.0005,0.39721080977544676,990.9542948023019,1001.2616226379832,1010.4266029757648,0.12616226379832413,-4522.852598849056,630.8113189916206,5213.301487882404,5,9.54,16
327,0.16350000000000012,0.0005,0.38615866307606245,989.7426414107307,1000.8145533872275,1009.2591600275412,0.0814553387227462,-5128.67929463465,407.2766936137312,4629.580013770578,5,9.56,16
328,0.16400000000000012,0.0005,0.3709249014139816,989.2400708386183,1000.2611512457111,1006.651752611573,0.026115124571116897,-5379.964580690853,130.57562285558447,3325.876305786494,5,9.58,16
329,0.16450000000000012,0.0005,0.38066509765942186,990.8409347995221,999.7102747923105,1006.7412816631677,-0.02897252076895256,-4579.532600238963,-144.8626038447628,3370.6408315838416,5,9.58,16
330,0.16500000000000012,0.0005,0.3847126269125933,992.8393189059183,999.2690004858296,1007.765844748632,-0.07309995141703758,-3580.340547040862,-365.49975708518775,3882.922374316024,5,9.58,16
331,0.16550000000000012,0.0005,0.3819280892308865,993.0799928004928,999.020064371743,1010.2760898186259,-0.09799356282567963,-3460.003599753577,-489.9678141283982,5138.044909312953,5,9.54,14
332,0.16600000000000012,0.0005,0.37240081137166947,990.6935542277778,999.0030761270646,1011.2248692762687,-0.0996923872935471,-4653.222886111109,-498.46193646773537,5612.434638134346,5,9.56,14
333,0.16650000000000012,0.0005,0.3574566861909297,989.0826257698744,999.205011674256,1010.4653514665259,-0.07949883257441431,-5458.687115062787,-397.4941628720717,5232.675733262966,5,9.56,14
334,0.16700000000000012,0.0005,0.36199174035940956,989.4834100032475,999.5637472561581,1011.7260758075774,-0.04362527438419794,-5258.294998376243,-218.12637192098975,5863.037903788722,5,9.56,14
335,0.16750000000000012,0.0005,0.34897197175343303,991.8695973687791,999.9845803792788,1012.3426962045827,-0.0015419620721324931,-4065.201315610466,-7.709810360662436,6171.3481022913475,5,9.56,14
336,0.16800000000000012,0.0005,0.34577342970203284,991.8785116803712,1000.3649514676243,1010.5197773025895,0.036495146762420855,-4060.744159814419,182.4757338121043,5259.888651294773,5,9.56,14
337,0.16850000000000012,0.0005,0.3506629059866515,993.3942877956275,1000.6196367788173,1006.9902905343096,0.06196367788170948,-3302.85610218624,309.81838940854743,3495.1452671547827,5,9.58,14
338,0.16900000000000012,0.0005,0.3520385877272276,992.2795852734008,1000.6989282938177,1006.685712183463,0.06989282938176244,-3860.207363299594,349.4641469088124,3342.8560917315053,5,9.6,14
339,0.16950000000000012,0.0005,0.37511803318982484,990.8695936478067,1000.5958581987305,1009.4633132852811,0.059585819873043976,-4565.203176096646,297.92909936521994,4731.65664264053,5,9.58,14
340,0.17000000000000012,0.0005,0.3780724402707604,991.0467934932219,1000.3431676158169,1011.701039342754,0.034316761581680795,-4476.603253389044,171.58380790840394,5850.519671377015,5,9.64,16
341,0.17050000000000012,0.0005,0.3597721638724907,988.1005328942301,1000.0035268889516,1011.7647369454099,0.0003526888951635228,-5949.733552884936,1.7634444758175278,5882.368472704968,5,9.64,16
342,0.17100000000000012,0.0005,0.3237479637059506,987.2524223180385,999.6559163971917,1009.5635463163118,-0.03440836028083742,-6373.788840980751,-172.04180140418714,4781.7731581558855,5,9.66,16
343,0.17150000000000012,0.0005,0.3245397527053647,988.8101522803973,999.379638018441,1008.0564246886013,-0.06203619815590594,-5594.923859801327,-310.1809907795296,4028.2123443006412,5,9.64,16
344,0.17200000000000013,0.0005,0.33834795707241133,992.5270642689748,999.2373994065842,1008.3147784931678,-0.07626005934156103,-3736.4678655126227,-381.3002967078051,4157.389246583875,5,9.6,16
345,0.17250000000000013,0.0005,0.37690571706590353,993.7036083957855,999.2604357542183,1007.3839108664736,-0.07395642457818372,-3148.1958021072387,-369.7821228909187,3691.955433236785,5,9.6,16
346,0.17300000000000013,0.0005,0.3996829862780081,989.8408140411767,999.4400454336595,1008.098560008521,-0.055995456634020224,-5079.592979411644,-279.9772831701012,4049.2800042604813,5,9.6,16
347,0.17350000000000013,0.0005,0.4015222939346448,986.8526221506402,999.7293365923703,1008.6192417530797,-0.027066340762978484,-6573.688924679914,-135.33170381489245,4309.620876539839,5,9.64,16
348,0.17400000000000013,0.0005,0.3817814671401192,986.1775135130879,1000.0559994541323,1012.0968559133498,0.005599945413243853,-6911.243243456056,27.999727066219297,6048.427956674914,5,9.62,16
349,0.17450000000000013,0.0005,0.344075964877064,987.9525948727505,1000.3424331928748,1013.2070855047596,0.034243319287474934,-6023.702563624738,171.21659643737476,6603.542752379781,5,9.56,14
350,0.17500000000000013,0.0005,0.3473614146711567,991.8507975285241,1000.5261741612508,1011.7409251675281,0.05261741612507307,-4074.60123573793,263.0870806253654,5870.462583764038,5,9.58,14
351,0.17550000000000013,0.0005,0.3504251255598883,994.2651624732806,1000.5739232039602,1008.0341884892279,0.057392320396032565,-2867.4187633596944,286.96160198016287,4017.0942446139293,5,9.58,14
352,0.17600000000000013,0.0005,0.3592968051374609,990.0720457194021,1000.4857372633355,1005.8448318481012,0.04857372633354908,-4963.977140298937,242.86863166774546,2922.415924050597,5,9.56,14
353,0.17650000000000013,0.0005,0.38221024176849755,987.5148738775109,1000.2902644687823,1008.0496023495748,0.02902644687822465,-6242.563061244538,145.13223439112318,4024.801174787399,5,9.56,14
354,0.17700000000000013,0.0005,0.386902096005836,987.2023847521481,1000.0349938065789,1011.6874183537558,0.0034993806578772864,-6398.807623925961,17.49690328938644,5843.709176877894,5,9.54,14
355,0.17750000000000013,0.0005,0.3729853207205379,988.9034977343057,999.7759626339475,1013.1574910334788,-0.022403736605248806,-5548.2511328471555,-112.01868302624402,6578.745516739389,5,9.6,14
356,0.17800000000000013,0.0005,0.35117286323150704,987.6083874294447,999.5689281210836,1012.1850894733734,-0.04310718789162854,-6195.806285277627,-215.5359394581427,6092.544736686705,5,9.64,16
357,0.17850000000000013,0.0005,0.34879417567414417,988.6724312910242,999.4614033581252,1008.9271568898101,-0.053859664187490795,-5663.784354487916,-269.2983209374539,4463.578444905068,5,9.68,16
358,0.17900000000000013,0.0005,0.34625865131870737,991.9166899644404,999.4844939786057,1004.549386454278,-0.05155060213941965,-4041.655017779817,-257.75301069709826,2274.6932271389824,5,9.68,16
359,0.17950000000000013,0.0005,0.34385230799156963,995.2006165425147,999.6450265425073,1007.9718623510247,-0.035497345749281185,-2399.6917287426527,-177.48672874640582,3985.9311755123485,5,9.68,16
360,0.18000000000000013,0.0005,0.3417447164325176,992.5710890221565,999.9205546551312,1010.2519821923864,-0.007944534486874997,-3714.4554889217716,-39.72267243437501,5125.991096193218,5,9.68,16
361,0.18050000000000013,0.0005,0.3399842215975157,988.2343428369747,1000.2605383311023,1010.1904635629212,0.02605383311021671,-5882.828581512626,130.26916555108355,5095.231781460598,5,9.72,16
362,0.18100000000000013,0.0005,0.3385253148652634,985.93067415931,1000.5955908560753,1010.8988270431707,0.05955908560752096,-7034.662920344999,297.7954280376048,5449.41352158537,5,9.7,16
363,0.18150000000000013,0.0005,0.33727038446767443,986.0669324287762,1000.8532311049141,1012.2042389374027,0.08532311049141286,-6966.533785611887,426.61555245706455,6102.119468701347,5,9.6,16
364,0.18200000000000013,0.0005,0.3361100059501592,988.5916246280668,1000.975367187488,1010.9983522524132,0.09753671874880047,-5704.187685966588,487.68359374400245,5499.1761262065775,5,9.62,14
365,0.18250000000000013,0.0005,0.33495273469841874,993.0164220034944,1000.9320885393139,1007.5859969690198,0.0932088539313843,-3491.7889982527868,466.0442696569214,3792.9984845098943,5,9.62,14
366,0.18300000000000013,0.0005,0.355141483408012,993.382283130964,1000.7279908775255,1005.8896887641931,0.07279908775254865,-3308.858434518015,363.9954387627432,2944.844382096562,5,9.54,14
367,0.18350000000000014,0.0005,0.35382263214973114,992.7763009303306,1000.4001547386204,1005.0832482703042,0.04001547386203617,-3611.8495348346755,200.07736931018084,2541.6241351521194,5,9.54,14
368,0.18400000000000014,0.0005,0.3429721205907618,992.7737860408822,1000.0094148628913,1008.8509073800844,0.0009414862891471811,-3613.106979558893,4.707431445735875,4425.453690042218,5,9.56,16
369,0.18450000000000014,0.0005,0.3298117075290378,989.5486851456166,999.627872470654,1011.8982868216372,-0.03721275293459678,-5225.65742719172,-186.06376467298387,5949.143410818579,5,9.56,16
370,0.18500000000000014,0.0005,0.32857253331071296,988.3237622230347,999.3252655419046,1012.7745405976377,-0.06747344580954551,-5838.118888482654,-337.36722904772773,6387.270298818862,5,9.52,16
371,0.18550000000000014,0.0005,0.32750164291781964,989.2893238454666,999.1559476278456,1011.3697978816234,-0.08440523721543412,-5355.338077266708,-422.02618607717056,5684.898940811707,5,9.52,16
372,0.18600000000000014,0.0005,0.3266785911399613,992.2611887194174,999.1481344549297,1007.9748896285603,-0.08518655450705671,-3869.4056402912906,-425.93277253528356,3987.4448142801384,5,9.5,16
373,0.18650000000000014,0.0005,0.3261585925056226,993.8003265184547,999.2972514236177,1004.0974087819094,-0.07027485763823028,-3099.8367407726732,-351.37428819115144,2048.704390954697,5,9.46,14
374,0.18700000000000014,0.0005,0.3259567683415197,994.0234751968712,999.5654120696465,1005.1869510472413,-0.043458793035343314,-2988.262401564384,-217.2939651767166,2593.4755236206684,5,9.46,14
375,0.18750000000000014,0.0005,0.3260415969169059,993.2366128472066,999.8885260569493,1006.5086113341408,-0.011147394305049031,-3381.6935763966853,-55.73697152524518,3254.305667070412,5,9.5,14
376,0.18800000000000014,0.0005,0.3263425795005985,989.7663609587186,1000.1907962486565,1009.9574109803707,0.019079624865653268,-5116.819520640718,95.39812432826635,4978.705490185348,5,9.52,14
377,0.18850000000000014,0.0005,0.3267708090224913,988.1644417744488,1000.4035087705673,1011.4448883251049,0.04035087705671243,-5917.779112775577,201.75438528356204,5722.444162552449,5,9.48,14
378,0.18900000000000014,0.0005,0.32724422856266927,988.6407918384357,1000.4823739898743,1010.7223697515703,0.04823739898744247,-5679.6040807821555,241.18699493721238,5361.18487578517,5,9.48,14
379,0.18950000000000014,0.0005,0.3277069264129244,991.0183203455116,1000.4177299387317,1008.0237326756587,0.041772993873162585,-4490.839827244201,208.8649693658129,4011.8663378293604,5,9.52,16
380,0.19000000000000014,0.0005,0.33376561400115634,994.0811263291218,1000.2345111588799,1005.6596653522906,0.02345111588798442,-2959.436835439078,117.25557943992217,2829.8326761453154,5,9.54,16
381,0.19050000000000014,0.0005,0.3310456873132407,995.0662889455185,999.9828720697732,1004.4995414880299,-0.0017127930226835124,-2466.855527240739,-8.563965113417566,2249.7707440149384,5,9.52,16
382,0.19100000000000014,0.0005,0.32890886932714725,994.7522648936338,999.7236467954602,1005.9757352829653,-0.02763532045397222,-2623.8675531831177,-138.17660226986106,2987.8676414826373,5,9.5,16
383,0.19150000000000014,0.0005,0.3292752463828704,992.4950927923206,999.5138652855073,1009.505665008902,-0.048613471449259246,-3752.453603839683,-243.06735724629615,4752.832504451021,5,9.5,16
384,0.19200000000000014,0.0005,0.32962561673123436,991.207649955951,999.396051356526,1011.0284198279213,-0.06039486434740378,-4396.175022024522,-301.97432173701884,5514.209913960656,5,9.5,16
385,0.19250000000000014,0.0005,0.32993932551712013,991.6926423862521,999.3921956606657,1009.9781773479307,-0.06078043393341375,-4153.678806873927,-303.90216966706873,4989.0886739653415,5,9.48,16
386,0.19300000000000014,0.0005,0.3339372540863088,993.7675456516902,999.5014299392119,1008.579967980183,-0.04985700607880496,-3116.227174154915,-249.2850303940247,4289.983990091514,5,9.4,14
387,0.19350000000000014,0.0005,0.34664815912613,996.393862438503,999.7002745286444,1006.2059852424892,-0.02997254713557368,-1803.0687807485037,-149.8627356778684,3102.9926212445957,5,9.42,14
388,0.19400000000000014,0.0005,0.34577479650021736,995.0280966728301,999.9456738370078,1004.0522107178297,-0.005432616299232337,-2485.951663584956,-27.163081496161684,2026.1053589148332,5,9.42,14
389,0.19450000000000014,0.0005,0.3314036623063315,989.7529204665544,1000.1821703457036,1004.8021410589213,0.0182170345703729,-5123.539766722786,91.0851728518645,2401.0705294606396,5,9.44,14
390,0.19500000000000015,0.0005,0.3301680701854527,986.4384898068317,1000.3538249547078,1006.3027370275267,0.03538249547078237,-6780.75509658413,176.91247735391187,3151.368513763373,5,9.44,14
391,0.19550000000000015,0.0005,0.3299761630543682,985.8750455820929,1000.4186056671225,1006.8752662678495,0.04186056671224287,-7062.477208953567,209.30283356121436,3437.6331339247486,5,9.46,14
392,0.19600000000000015,0.0005,0.33394571191000655,988.2328738474497,1000.3604321084124,1006.117756801121,0.0360432108412433,-5883.563076275152,180.21605420621663,3058.878400560502,5,9.48,14
393,0.19650000000000015,0.0005,0.33627942823933626,992.9873012837952,1000.1941314499526,1005.1147184963098,0.019413144995260277,-3506.3493581023977,97.06572497630134,2557.35924815491,5,9.52,16
394,0.19700000000000015,0.0005,0.32950186680667115,993.928534685959,999.961421419491,1004.6274723230416,-0.0038578580508946076,-3035.732657020503,-19.289290254473045,2313.736161520808,5,9.5,16
395,0.19750000000000015,0.0005,0.32954951194038096,995.2990912326883,999.719858535973,1005.326027644011,-0.028014146402689236,-2350.4543836558582,-140.0707320134461,2663.013822005496,5,9.48,16
396,0.19800000000000015,0.0005,0.3292894568888817,994.3938781536029,999.5290097994952,1010.0907475409415,-0.04709902005048081,-2803.0609231985295,-235.4951002524041,5045.373770470746,5,9.48,16
397,0.19850000000000015,0.0005,0.3290697839220269,993.9247258830796,999.4378246241723,1012.4266371333097,-0.05621753758275896,-3037.6370584601773,-281.08768791379475,6213.318566654834,5,9.42,14
398,0.19900000000000015,0.0005,0.3286780084058347,993.4571422717991,999.4752092133172,1011.884967479573,-0.052479078668282234,-3271.4288641004714,-262.39539334141114,5942.483739786496,5,9.36,14
399,0.19950000000000015,0.0005,0.3280744727177162,994.1377419025506,999.6440636719904,1008.7158085390848,-0.035593632800957495,-2931.1290487246993,-177.96816400478747,4357.904269542416,5,9.36,14
400,0.20000000000000015,0.0005,0.3272742915027274,995.5259800368516,999.9189530008007,1004.3418811708855,-0.008104699919924088,-2237.0099815742037,-40.52349959962043,2170.940585442736,5,9.4,14
401,0.20050000000000015,0.0005,0.32634996124250754,996.0746883290365,1000.2484383755015,1005.7702468747726,0.02484383755013664,-1962.655835481769,124.21918775068322,2885.123437386312,5,9.38,12
402,0.20100000000000015,0.0005,0.3254119754141283,993.7625867747796,1000.5633754445507,1006.1159781385437,0.056337544455108274,-3118.7066126101968,281.68772227554143,3057.989069271855,5,9.34,12
403,0.20150000000000015,0.0005,0.32457820690025097,991.0449769520135,1000.7911536171114,1005.5907129540639,0.07911536171113176,-4477.5115239932575,395.5768085556588,2795.3564770319304,5,9.32,12
404,0.20200000000000015,0.0005,0.3239483037501677,990.7687543948347,1000.8731693701924,1005.7422770980515,0.0873169370192288,-4615.622802582664,436.5846850961441,2871.1385490257726,5,9.32,12
405,0.20250000000000015,0.0005,0.3243304952709588,992.8622044325381,1000.7804857457786,1004.830539871128,0.07804857457786352,-3568.897783730961,390.24287288931765,2415.2699355640266,5,9.32,12
406,0.20300000000000015,0.0005,0.3521077862829191,996.0647793711895,1000.5224065723753,1003.796847416437,0.05224065723752984,-1967.610314405249,261.20328618764916,1898.4237082185018,5,9.36,14
407,0.20350000000000015,0.0005,0.37112137978184007,993.6666814216911,1000.1450624524157,1002.9237441195202,0.01450624524155648,-3166.6592891544383,72.53122620778242,1461.8720597600827,5,9.36,14
408,0.20400000000000015,0.0005,0.3777739916811494,992.677353008672,999.7208317124292,1004.7965740458113,-0.027916828757088414,-3661.3234956640213,-139.58414378544205,2398.287022905663,5,9.4,14
409,0.20450000000000015,0.0005,0.37093452752077616,993.3658216579588,999.3323143152703,1006.8725101892718,-0.06676856847296109,-3317.089171020598,-333.84284236480545,3436.2550946358965,5,9.4,14
410,0.20500000000000015,0.0005,0.3521588322882503,994.5618709544668,999.0552591887135,1006.7121344562031,-0.09447408112865584,-2719.064522766587,-472.3704056432793,3356.0672281015513,5,9.42,14
411,0.20550000000000015,0.0005,0.32661558166167787,993.9836942053659,998.9437719123209,1004.3897553937529,-0.10562280876790055,-3008.152897317075,-528.1140438395029,2194.8776968764605,5,9.42,14
412,0.20600000000000016,0.0005,0.32703985182135376,994.3733287784282,999.0198767312971,1003.0971894622498,-0.09801232687030303,-2813.3356107858845,-490.06163435151495,1548.594731124922,5,9.38,12
413,0.20650000000000016,0.0005,0.32717413440451715,995.6298992626256,999.2689320423788,1005.0258733609504,-0.0731067957621401,-2185.0503686872003,-365.53397881070055,2512.9366804752067,5,9.32,12
414,0.20700000000000016,0.0005,0.3270670183548034,992.9910143244239,999.6420281496844,1006.5307281132988,-0.035797185031549356,-3504.4928377880638,-178.98592515774686,3265.364056649389,5,9.3,12
415,0.20750000000000016,0.0005,0.32682784937335996,991.3831313181818,1000.065563405825,1006.4001523371709,0.006556340582480861,-4308.434340909116,32.78170291240427,3200.07616858544,5,9.3,12
416,0.20800000000000016,0.0005,0.3265789479095007,992.0745207081451,1000.4565034658557,1004.7083689624227,0.04565034658555442,-3962.7396459274564,228.25173292777205,2354.184481211348,5,9.34,14
417,0.20850000000000016,0.0005,0.32641866730604785,994.9643051853062,1000.7399820789029,1005.4258858013033,0.07399820789031468,-2517.847407346892,369.9910394515734,2712.942900651626,5,9.36,14
418,0.20900000000000016,0.0005,0.32640807339477274,997.0681726857543,1000.8648349932396,1005.1674627192883,0.08648349932398049,-1465.913657122826,432.41749661990247,2583.731359644162,5,9.36,14
419,0.20950000000000016,0.0005,0.32657145472328253,996.0893976479236,1000.8131959576779,1004.1763995754792,0.08131959576777968,-1955.3011760381764,406.5979788388984,2088.1997877395975,5,9.34,14
420,0.21000000000000016,0.0005,0.3268933727917612,994.5522122275995,1000.6022914453043,1007.8866605764969,0.06022914453042632,-2723.893886200244,301.1457226521316,3943.3302882484327,5,9.36,14
421,0.21050000000000016,0.0005,0.32730954694537556,994.5403481148371,1000.2789315277653,1009.6654483783719,0.027893152776521674,-2729.825942581442,139.46576388260834,4832.724189185967,5,9.36,14
422,0.21100000000000016,0.0005,0.3277086395846463,996.0217496381189,999.9087463490836,1008.8488544008873,-0.009125365091666598,-1989.1251809405617,-45.62682545833295,4424.427200443632,5,9.34,14
423,0.21150000000000016,0.0005,0.3281160900873324,995.5509836868549,999.5626680012844,1005.5502190695211,-0.043733199871583445,-2224.50815657254,-218.66599935791726,2775.1095347605315,5,9.32,12
424,0.21200000000000016,0.0005,0.3283712269512784,994.9435072234888,999.3030531402256,1003.8812646167787,-0.06969468597742708,-2528.2463882555817,-348.4734298871353,1940.632308389354,5,9.32,12
425,0.21250000000000016,0.0005,0.32831499604389,995.0947231428388,999.1719036267075,1003.930084458149,-0.08280963732926773,-2452.638428580599,-414.0481866463387,1965.0422290745269,5,9.34,12
426,0.21300000000000016,0.0005,0.32802016682838014,990.5617690530311,999.1835712677596,1005.2778710964172,-0.08164287322403264,-4719.115473484464,-408.2143661201633,2638.9355482086216,5,9.34,12
427,0.21350000000000016,0.0005,0.3276101219579172,988.1130716735187,999.3235448086832,1005.136028622592,-0.06764551913168645,-5943.464163240662,-338.2275956584323,2568.014311295997,5,9.34,12
428,0.21400000000000016,0.0005,0.3271982870469541,988.3999700880413,999.5533839902786,1003.5235772953798,-0.044661600972137304,-5800.01495597935,-223.30800486068657,1761.7886476899116,5,9.34,12
429,0.21450000000000016,0.0005,0.3268533651565046,991.399198544154,999.8202515967381,1003.9133066773604,-0.017974840326183086,-4300.400727922977,-89.87420163091545,1956.653338680212,5,9.34,12
430,0.21500000000000016,0.0005,0.3266079161121069,994.7579794773363,1000.068565226697,1005.3649141487152,0.006856522669710561,-2621.0102613318327,34.28261334855278,2682.4570743576146,5,9.36,12
431,0.21550000000000016,0.0005,0.32648800563726654,994.8033177601305,1000.2512773532794,1005.7001326078151,0.025127735327950408,-2598.34111993473,125.63867663975203,2850.0663039075675,5,9.4,14
432,0.21600000000000016,0.0005,0.3265236818752469,993.8507460628903,1000.3387851891063,1007.3375584681304,0.0338785189106253,-3074.626968554867,169.3925945531265,3668.779234065198,5,9.4,14
433,0.21650000000000016,0.0005,0.3269519243301848,994.0139485799242,1000.3240772405718,1010.5359076124371,0.03240772405718223,-2993.025710037898,162.03862028591118,5267.953806218543,5,9.4,14
434,0.21700000000000016,0.0005,0.3274979357186862,995.7384913658029,1000.2230967458635,1011.020353691924,0.022309674586346657,-2130.7543170985355,111.54837293173328,5510.176845962007,5,9.4,14
435,0.21750000000000017,0.0005,0.3280119951663494,996.6286858922823,1000.0698372648612,1008.7354602085167,0.006983726486134631,-1685.6570538588471,34.918632430673156,4367.730104258328,5,9.36,12
436,0.21800000000000017,0.0005,0.3283242076544409,995.6100882729662,999.9069845125546,1004.3540141778418,-0.009301548744562183,-2194.9558635168955,-46.5077437228109,2177.0070889209023,5,9.36,12
437,0.21850000000000017,0.0005,0.32831554851494865,994.2448858586612,999.7745971464485,1004.7088339281291,-0.02254028535515101,-2877.557070669411,-112.70142677575504,2354.416964064569,5,9.36,12
438,0.21900000000000017,0.0005,0.3279743679902522,993.9178716911819,999.7002947458426,1006.3855093226102,-0.029970525415752725,-3041.064154409071,-149.85262707876362,3192.7546613051163,5,9.4,12
439,0.21950000000000017,0.0005,0.32739499144913486,991.2984067954072,999.6938700060587,1006.4648491292033,-0.030612999394127198,-4350.796602296385,-153.06499697063603,3232.424564601672,5,9.4,12
440,0.22000000000000017,0.0005,0.32672371815833506,990.7561986034041,999.7473350416384,1004.9173614133967,-0.025266495836155395,-4621.900698297964,-126.33247918077701,2458.680706698374,5,9.4,12
441,0.22050000000000017,0.0005,0.32609176966202846,992.7658496339253,999.839361608247,1003.8396420300994,-0.016063839175313885,-3617.0751830373433,-80.31919587656944,1919.8210150497061,5,9.4,12
